clarinet,68,17.3688845,,11520,116
bassoon,44,17.3688845,,11520,116
french horn,68,17.3688845,,11520,116
string ensemble 1,68,17.3688845,,11520,116
string ensemble 1,68,17.3688845,,11520,116
string ensemble 1,56,17.3688845,,11520,116
string ensemble 1,44,17.3688845,,11520,116
string ensemble 1,32,17.3688845,,11520,116
flute,80,17.518884500000002,,11648,116
oboe,80,17.518884500000002,,11648,116
clarinet,68,17.518884500000002,,11648,116
bassoon,44,17.518884500000002,,11648,116
french horn,68,17.518884500000002,,11648,116
string ensemble 1,68,17.518884500000002,,11648,116
string ensemble 1,68,17.518884500000002,,11648,116
string ensemble 1,56,17.518884500000002,,11648,116
string ensemble 1,44,17.518884500000002,,11648,116
string ensemble 1,32,17.518884500000002,,11648,116
flute,80,17.6688845,,11776,116
oboe,80,17.6688845,,11776,116
clarinet,68,17.6688845,,11776,116
bassoon,44,17.6688845,,11776,116
french horn,68,17.6688845,,11776,116
string ensemble 1,68,17.6688845,,11776,116
string ensemble 1,68,17.6688845,,11776,116
string ensemble 1,56,17.6688845,,11776,116
string ensemble 1,44,17.6688845,,11776,116
string ensemble 1,32,17.6688845,,11776,116
flute,77,17.818884500000003,,11904,1280
oboe,77,17.818884500000003,,11904,1280
clarinet,65,17.818884500000003,,11904,1280
bassoon,41,17.818884500000003,,11904,1280
french horn,65,17.818884500000003,,11904,1280
string ensemble 1,65,17.818884500000003,,11904,1280
string ensemble 1,65,17.818884500000003,,11904,1280
string ensemble 1,53,17.818884500000003,,11904,1280
string ensemble 1,41,17.818884500000003,,11904,1280
string ensemble 1,29,17.818884500000003,,11904,1280
string ensemble 1,68,19.832772500000004,,13312,116
string ensemble 1,68,19.971660500000002,,13440,116
string ensemble 1,68,20.110548500000004,,13568,116
string ensemble 1,65,20.2494365,,13696,1485
string ensemble 1,62,20.388324500000003,,13824,116
string ensemble 1,62,20.527212500000005,,13952,116
string ensemble 1,62,20.666100500000002,,14080,116
string ensemble 1,59,20.804988500000004,,14208,973
string ensemble 1,56,20.943876500000002,,14336,116
string ensemble 1,56,21.082764500000003,,14464,116
string ensemble 1,56,21.221652500000005,,14592,116
string ensemble 1,55,21.360540500000003,,14720,743
string ensemble 1,43,21.499428500000004,,14848,116
string ensemble 1,31,21.499428500000004,,14848,116
string ensemble 1,43,21.638316500000002,,14976,116
string ensemble 1,31,21.638316500000002,,14976,116
string ensemble 1,43,21.777204500000003,,15104,116
string ensemble 1,31,21.777204500000003,,15104,116
string ensemble 1,63,21.916092500000005,,15232,116
string ensemble 1,60,21.916092500000005,,15232,231
string ensemble 1,48,21.916092500000005,,15232,231
string ensemble 1,36,21.916092500000005,,15232,231
string ensemble 1,68,22.054980500000003,,15360,116
string ensemble 1,68,22.193868500000004,,15488,116
string ensemble 1,68,22.332756500000002,,15616,116
string ensemble 1,65,22.471644500000004,,15744,1485
string ensemble 1,62,22.610532500000005,,15872,116
string ensemble 1,62,22.749420500000003,,16000,116
string ensemble 1,62,22.888308500000004,,16128,116
string ensemble 1,59,23.027196500000002,,16256,973
string ensemble 1,56,23.166084500000004,,16384,116
string ensemble 1,56,23.304972500000005,,16512,116
string ensemble 1,56,23.443860500000003,,16640,116
string ensemble 1,55,23.582748500000005,,16768,628
oboe,77,23.721636500000002,,16896,116
clarinet,74,23.721636500000002,,16896,116
french horn,55,23.721636500000002,,16896,116
string ensemble 1,43,23.721636500000002,,16896,116
string ensemble 1,31,23.721636500000002,,16896,116
french horn,67,23.721636500000002,,16896,116
oboe,77,23.860524500000004,,17024,116
clarinet,74,23.860524500000004,,17024,116
french horn,55,23.860524500000004,,17024,116
string ensemble 1,43,23.860524500000004,,17024,116
string ensemble 1,31,23.860524500000004,,17024,116
french horn,67,23.860524500000004,,17024,116
oboe,77,23.999412500000005,,17152,116
clarinet,74,23.999412500000005,,17152,116
french horn,55,23.999412500000005,,17152,116
string ensemble 1,43,23.999412500000005,,17152,116
string ensemble 1,31,23.999412500000005,,17152,116
french horn,67,23.999412500000005,,17152,116
oboe,75,24.138300500000003,,17280,231
clarinet,72,24.138300500000003,,17280,231
french horn,55,24.138300500000003,,17280,231
string ensemble 1,63,24.138300500000003,,17280,116
string ensemble 1,60,24.138300500000003,,17280,116
string ensemble 1,48,24.138300500000003,,17280,231
string ensemble 1,36,24.138300500000003,,17280,231
french horn,67,24.138300500000003,,17280,231
string ensemble 1,67,24.2771885,,17408,116
string ensemble 1,67,24.2771885,,17408,116
string ensemble 1,63,24.2771885,,17408,116
string ensemble 1,72,24.416076500000003,,17536,116
string ensemble 1,67,24.416076500000003,,17536,116
string ensemble 1,63,24.416076500000003,,17536,116
string ensemble 1,72,24.554964500000004,,17664,116
string ensemble 1,63,24.554964500000004,,17664,116
string ensemble 1,60,24.554964500000004,,17664,116
french horn,65,24.693852500000006,,17792,743
string ensemble 1,72,24.693852500000006,,17792,461
string ensemble 1,65,24.693852500000006,,17792,628
string ensemble 1,62,24.693852500000006,,17792,628
french horn,68,24.693852500000006,,17792,743
string ensemble 1,48,24.832740500000003,,17920,116
string ensemble 1,36,24.832740500000003,,17920,116
string ensemble 1,48,24.9716285,,18048,116
string ensemble 1,36,24.9716285,,18048,116
string ensemble 1,48,25.110516500000003,,18176,116
string ensemble 1,36,25.110516500000003,,18176,116
string ensemble 1,71,25.249404500000004,,18304,116
string ensemble 1,48,25.249404500000004,,18304,231
string ensemble 1,36,25.249404500000004,,18304,231
string ensemble 1,71,25.388292500000002,,18432,116
string ensemble 1,68,25.388292500000002,,18432,116
string ensemble 1,65,25.388292500000002,,18432,116
string ensemble 1,71,25.527180500000004,,18560,116
string ensemble 1,68,25.527180500000004,,18560,116
string ensemble 1,65,25.527180500000004,,18560,116
string ensemble 1,74,25.6660685,,18688,116
string ensemble 1,65,25.6660685,,18688,116
string ensemble 1,62,25.6660685,,18688,116
oboe,75,25.804956500000003,,18816,743
bassoon,63,25.804956500000003,,18816,743
string ensemble 1,74,25.804956500000003,,18816,461
string ensemble 1,67,25.804956500000003,,18816,628
string ensemble 1,63,25.804956500000003,,18816,628
oboe,79,25.804956500000003,,18816,743
bassoon,67,25.804956500000003,,18816,743
string ensemble 1,48,25.943844500000004,,18944,116
string ensemble 1,36,25.943844500000004,,18944,116
string ensemble 1,48,26.082732500000002,,19072,116
string ensemble 1,36,26.082732500000002,,19072,116
string ensemble 1,48,26.221620500000004,,19200,116
string ensemble 1,36,26.221620500000004,,19200,116
string ensemble 1,72,26.3605085,,19328,116
string ensemble 1,48,26.3605085,,19328,231
string ensemble 1,36,26.3605085,,19328,231
string ensemble 1,72,26.499396500000003,,19456,116
string ensemble 1,67,26.499396500000003,,19456,116
string ensemble 1,63,26.499396500000003,,19456,116
string ensemble 1,72,26.638284500000005,,19584,116
string ensemble 1,67,26.638284500000005,,19584,116
string ensemble 1,63,26.638284500000005,,19584,116
string ensemble 1,75,26.777172500000002,,19712,116
string ensemble 1,63,26.777172500000002,,19712,116
string ensemble 1,60,26.777172500000002,,19712,116
oboe,77,26.916060500000004,,19840,231
clarinet,65,26.916060500000004,,19840,231
bassoon,59,26.916060500000004,,19840,231
string ensemble 1,75,26.916060500000004,,19840,130
string ensemble 1,68,26.916060500000004,,19840,116
string ensemble 1,65,26.916060500000004,,19840,116
string ensemble 1,48,26.916060500000004,,19840,231
string ensemble 1,36,26.916060500000004,,19840,231
oboe,80,26.916060500000004,,19840,231
clarinet,68,26.916060500000004,,19840,231
string ensemble 1,74,27.054948500000002,,19968,121
string ensemble 1,68,27.054948500000002,,19968,116
string ensemble 1,65,27.054948500000002,,19968,116
string ensemble 1,74,27.193836500000003,,20096,58
string ensemble 1,68,27.193836500000003,,20096,116
string ensemble 1,65,27.193836500000003,,20096,116
string ensemble 1,77,27.332724500000005,,20224,58
string ensemble 1,65,27.332724500000005,,20224,116
string ensemble 1,59,27.332724500000005,,20224,116
flute,84,27.471612500000003,,20352,231
oboe,76,27.471612500000003,,20352,231
clarinet,64,27.471612500000003,,20352,231
bassoon,48,27.471612500000003,,20352,231
string ensemble 1,77,27.471612500000003,,20352,130
