12,trumpet,55,9344,116,G3,9344,116,0.4330708661417323,14.065188000000001,14.193430078125001
12,trumpet,67,9344,116,G4,9344,116,0.4330708661417323,14.065188000000001,14.193430078125001
12,trumpet,55,9472,116,G3,9472,116,0.5433070866141733,14.215188000000001,14.343430078125001
12,trumpet,67,9472,116,G4,9472,116,0.5433070866141733,14.215188000000001,14.343430078125001
12,trumpet,55,9600,116,G3,9600,116,0.6220472440944882,14.365188,14.493430078125
12,trumpet,67,9600,116,G4,9600,116,0.6220472440944882,14.365188,14.493430078125
12,trumpet,60,9728,231,C4,9728,231,0.8582677165354331,14.515188,14.77056662109375
12,trumpet,72,9728,231,C5,9728,231,0.8582677165354331,14.515188,14.77056662109375
12,trumpet,60,10240,231,C4,10240,231,0.7086614173228346,15.181852000000001,15.43723062109375
12,trumpet,72,10240,231,C5,10240,231,0.7086614173228346,15.181852000000001,15.43723062109375
12,trumpet,55,10752,231,G3,10752,231,0.6771653543307087,15.961072000000001,16.216450621093752
12,trumpet,67,10752,231,G4,10752,231,0.6771653543307087,15.961072000000001,16.216450621093752
12,trumpet,60,22400,231,C4,22400,231,0.7007874015748031,29.693820500000005,29.949199121093756
12,trumpet,72,22400,231,C5,22400,231,0.7007874015748031,29.693820500000005,29.949199121093756
12,trumpet,60,22912,231,C4,22912,231,0.7007874015748031,30.249372500000003,30.504751121093754
12,trumpet,72,22912,231,C5,22912,231,0.7007874015748031,30.249372500000003,30.504751121093754
12,trumpet,60,24704,116,C4,24704,116,0.6614173228346457,32.193804500000006,32.322046578125004
12,trumpet,72,24704,116,C5,24704,116,0.6614173228346457,32.193804500000006,32.322046578125004
12,trumpet,60,24832,116,C4,24832,116,0.7480314960629921,32.33269250000001,32.460934578125006
12,trumpet,72,24832,116,C5,24832,116,0.7480314960629921,32.33269250000001,32.460934578125006
12,trumpet,55,24960,231,G3,24960,231,0.6535433070866141,32.4715805,32.72695912109375
12,trumpet,67,24960,231,G4,24960,231,0.6535433070866141,32.4715805,32.72695912109375
12,trumpet,60,26752,116,C4,26752,116,0.6692913385826772,34.41601250000001,34.544254578125006
12,trumpet,72,26752,116,C5,26752,116,0.6692913385826772,34.41601250000001,34.544254578125006
12,trumpet,60,26880,116,C4,26880,116,0.7716535433070866,34.5549005,34.683142578125
12,trumpet,72,26880,116,C5,26880,116,0.7716535433070866,34.5549005,34.683142578125
12,trumpet,60,27008,1997,C4,27008,1997,0.8661417322834646,34.693788500000004,39.0378123125
12,trumpet,72,27008,1997,C5,27008,1997,0.8661417322834646,34.693788500000004,39.0378123125
12,trumpet,60,29056,231,C4,29056,231,0.8976377952755905,36.915996500000006,37.17137512109375
12,trumpet,72,29056,231,C5,29056,231,0.8976377952755905,36.915996500000006,37.17137512109375
12,trumpet,77,48512,743,F5,48512,743,0.7559055118110236,59.170842500000006,60.63922025000001
12,trumpet,55,50560,231,G3,50560,231,0.6929133858267716,61.523778500000006,61.77915712109375
12,trumpet,67,50560,231,G4,50560,231,0.6929133858267716,61.523778500000006,61.77915712109375
12,trumpet,60,51072,231,C4,51072,231,0.6929133858267716,62.112012500000006,62.36739112109375
12,trumpet,72,51072,231,C5,51072,231,0.6929133858267716,62.112012500000006,62.36739112109375
12,trumpet,77,52608,973,F5,52608,973,0.8267716535433071,63.876714500000006,66.24352975000001
12,trumpet,79,53632,231,G5,53632,231,0.937007874015748,65.0531825,65.30856112109376
12,trumpet,67,53888,231,G4,53888,231,0.9212598425196851,65.3472995,65.60267812109376
12,trumpet,79,53888,231,G5,53888,231,0.9212598425196851,65.3472995,65.60267812109376
12,trumpet,55,54912,231,G3,54912,231,0.7716535433070866,66.5237675,66.77914612109376
12,trumpet,67,54912,231,G4,54912,231,0.7716535433070866,66.5237675,66.77914612109376
12,trumpet,60,55424,231,C4,55424,231,0.7874015748031497,67.11200150000002,67.36738012109377
12,trumpet,72,55424,231,C5,55424,231,0.7874015748031497,67.11200150000002,67.36738012109377
12,trumpet,55,73728,116,G3,73728,116,0.4330708661417323,91.38446450000002,91.51270657812502
12,trumpet,67,73728,116,G4,73728,116,0.4330708661417323,91.38446450000002,91.51270657812502
12,trumpet,55,73856,116,G3,73856,116,0.5118110236220472,91.53446450000001,91.66270657812501
12,trumpet,67,73856,116,G4,73856,116,0.5118110236220472,91.53446450000001,91.66270657812501
12,trumpet,55,73984,116,G3,73984,116,0.5826771653543307,91.68446450000002,91.81270657812502
12,trumpet,67,73984,116,G4,73984,116,0.5826771653543307,91.68446450000002,91.81270657812502
12,trumpet,60,74112,231,C4,74112,231,0.8346456692913385,91.83446450000001,92.08984312109376
12,trumpet,72,74112,231,C5,74112,231,0.8346456692913385,91.83446450000001,92.08984312109376
12,trumpet,60,74624,231,C4,74624,231,0.6929133858267716,92.50112850000001,92.75650712109376
12,trumpet,72,74624,231,C5,74624,231,0.6929133858267716,92.50112850000001,92.75650712109376
12,trumpet,55,75136,231,G3,75136,231,0.7007874015748031,93.2803485,93.53572712109376
12,trumpet,67,75136,231,G4,75136,231,0.7007874015748031,93.2803485,93.53572712109376
12,trumpet,60,86784,231,C4,86784,231,0.6535433070866141,107.013097,107.26847562109376
12,trumpet,72,86784,231,C5,86784,231,0.6535433070866141,107.013097,107.26847562109376
12,trumpet,60,87296,231,C4,87296,231,0.7165354330708661,107.568649,107.82402762109375
12,trumpet,72,87296,231,C5,87296,231,0.7165354330708661,107.568649,107.82402762109375
12,trumpet,60,89088,116,C4,89088,116,0.6850393700787402,109.513081,109.641323078125
